,Gamma,Theta,Time,cable_6 X,cable_6 Y,cable_6 Z,rob_speed X,rob_speed Y,rob_speed Z,robot_cable_attach_point X,robot_cable_attach_point Y,robot_cable_attach_point Z,rod_end X,rod_end Y,rod_end Z
935,0.579577751,0.118103187,24.54,700.286,-412.079,553.752,2.347153564,-8.169115668,1.688169672,1149.492,741.279,-599.939,709.144,-1520.62,720.767
936,0.578012016,0.119476934,24.55,700.831,-412.071,554.209,3.475507086,-9.849061006,-0.272404008,1149.335,741.206,-599.863,709.196,-1520.68,720.895
937,0.576034223,0.121462286,24.56,701.396,-412.218,554.788,4.123474547,-11.36610571,-1.279679919,1149.333,741.107,-599.79,709.305,-1520.567,720.842
938,0.574266907,0.123030685,24.57,701.986,-412.234,555.453,3.814297807,-12.70483537,-1.478260247,1149.285,740.996,-599.732,709.33,-1520.535,720.799
939,0.573122897,0.125589955,24.58,702.389,-412.116,555.899,3.37460896,-14.03920853,-0.749156518,1149.307,740.856,-599.656,709.556,-1520.258,720.778
940,0.5708684,0.125739832,24.59,702.981,-412.093,556.491,2.111428102,-14.86622352,0.43195249,1149.254,740.753,-599.611,709.462,-1520.634,720.892
941,0.569615677,0.128312811,24.6,703.667,-412.189,557.153,1.04342252,-15.26391466,2.551755348,1149.282,740.639,-599.501,709.578,-1520.39,720.808
942,0.5677528,0.12946206,24.61,704.106,-412.174,557.742,-0.502124756,-15.47544522,4.554402386,1149.234,740.501,-599.466,709.538,-1520.473,720.874
943,0.566027097,0.130852948,24.62,704.751,-412.038,558.399,-2.052904829,-15.3382782,6.761344481,1149.213,740.379,-599.38,709.394,-1520.6,720.842
944,0.564295653,0.132810505,24.63,705.381,-412.037,559.068,-3.753316412,-14.72100006,7.941457919,1149.162,740.275,-599.393,709.429,-1520.468,720.797
945,0.562618645,0.134349775,24.64,705.736,-412.033,559.609,-5.798355195,-13.59334973,7.399414221,1149.073,740.185,-599.474,709.643,-1520.351,720.902
946,0.560973572,0.135335503,24.65,706.287,-411.95,560.304,-7.249054581,-13.10912946,8.301633471,1149.054,739.996,-599.261,709.4,-1520.561,720.95
947,0.559351599,0.13655879,24.66,706.769,-411.869,560.86,-8.009778569,-12.26241827,7.453467448,1149.036,739.906,-599.344,709.673,-1520.468,721.051
948,0.557521391,0.138334766,24.67,707.426,-411.83,561.499,-8.163452302,-11.44413638,5.884771283,1149.009,739.789,-599.35,709.754,-1520.364,721.016
949,0.556087044,0.139889272,24.68,707.938,-411.823,562.155,-7.345413432,-10.23326903,4.014467607,1149.023,739.722,-599.337,709.742,-1520.383,721.061
950,0.55448816,0.142220554,24.69,708.418,-411.86,562.611,-6.184637105,-9.260161517,2.649747537,1148.992,739.608,-599.265,709.816,-1520.223,720.984
951,0.55270936,0.143721753,24.7,709.163,-411.87,563.287,-4.491474701,-8.288348602,1.58652472,1148.995,739.525,-599.222,709.705,-1520.29,720.991
952,0.550977755,0.144244526,24.71,709.768,-411.879,563.821,-2.528481067,-7.354882119,0.950971713,1148.994,739.448,-599.174,709.593,-1520.583,721.044
953,0.54963933,0.146798617,24.72,710.143,-411.928,564.212,-0.348938689,-6.399274072,0.053876836,1149.01,739.386,-599.197,709.803,-1520.365,720.947
954,0.548529131,0.149206335,24.73,710.646,-412.02,564.791,2.117543319,-5.749299423,0.641103763,1149.057,739.301,-599.057,710.036,-1520.182,721.037
955,0.546497892,0.150668787,24.74,711.471,-412.05,565.324,3.665622795,-5.379392296,1.41549762,1149.011,739.222,-599.026,709.999,-1520.222,721.049
956,0.545197112,0.152503696,24.75,712.064,-412.13,565.68,6.392332044,-4.978536653,3.51090233,1149.181,739.175,-598.872,710.05,-1520.201,721.024
957,0.543814494,0.154399774,24.76,712.439,-412.22,565.925,8.767137163,-4.669912908,4.485676336,1149.237,739.12,-598.928,710.213,-1520.002,720.989
958,0.542077199,0.155335532,24.77,713.13,-412.309,566.382,10.11774805,-4.405160247,5.684405308,1149.246,739.072,-598.851,710.249,-1520.119,721.076
959,0.540870628,0.157863128,24.78,713.627,-412.379,566.636,11.08152305,-3.916366828,6.214820852,1149.322,739.053,-598.849,710.549,-1519.801,721.071
960,0.539389962,0.159144701,24.79,714.165,-412.427,566.94,11.45076824,-3.464816067,6.540712756,1149.383,739.015,-598.802,710.528,-1519.815,721.158
961,0.538051983,0.160341656,24.8,714.811,-412.575,567.258,11.59801209,-2.961938776,5.869944194,1149.479,738.99,-598.833,710.623,-1519.773,721.214
962,0.5361448,0.161005639,24.81,715.368,-412.651,567.484,11.00073035,-2.483155337,4.519258069,1149.522,738.963,-598.849,710.532,-1519.9,721.228
963,0.535108098,0.163541026,24.82,715.837,-412.722,567.62,10.08310374,-2.153934708,3.61171475,1149.594,738.928,-598.773,710.772,-1519.504,721.112
964,0.533422198,0.163992933,24.83,716.501,-412.804,567.88,8.978929421,-1.87224267,2.123754287,1149.667,738.905,-598.804,710.772,-1519.675,721.192
965,0.532346613,0.16598151,24.84,717.198,-412.88,568.071,8.457279592,-1.31149557,0.352214442,1149.804,738.917,-598.826,710.946,-1519.47,721.245
966,0.530872748,0.166739152,24.85,717.743,-413.014,568.096,8.222066786,-0.815673623,-1.717392862,1149.912,738.903,-598.87,710.829,-1519.594,721.21
967,0.529527627,0.168418875,24.86,718.326,-413.217,568.141,8.248168583,-0.117866508,-4.02830015,1150.018,738.92,-598.932,711.041,-1519.448,721.264
968,0.527992645,0.169818317,24.87,718.862,-413.401,568.109,8.086843341,0.451946546,-6.815286694,1150.082,738.913,-599.043,711.083,-1519.375,721.221
969,0.526310935,0.17052377,24.88,719.392,-413.529,568.097,8.60296629,1.059583641,-8.092045915,1150.229,738.927,-598.988,710.891,-1519.624,721.216
970,0.525158402,0.171883874,24.89,720.202,-413.631,568.182,9.717180314,1.690498661,-9.661924621,1150.38,738.946,-599.111,711.078,-1519.503,721.176
971,0.524159956,0.174110081,24.9,720.758,-413.751,568.143,10.76825491,1.789272314,-9.968622995,1150.482,738.916,-599.097,711.231,-1519.245,721.125
972,0.522757387,0.174639676,24.91,721.377,-413.908,568.101,12.21739655,1.81924137,-9.677789232,1150.64,738.928,-599.14,711.201,-1519.457,721.29
973,0.521479372,0.176318484,24.92,722.087,-414.032,568.104,14.41988437,2.334289383,-9.768259922,1150.852,738.995,-599.272,711.411,-1519.234,721.277
974,0.520394518,0.177339729,24.93,722.7,-414.185,568.144,16.71013497,2.494403657,-9.032857551,1151.027,738.988,-599.288,711.421,-1519.308,721.324
975,0.519104778,0.179038667,24.94,723.398,-414.359,568.135,18.29034702,2.569066137,-7.927709662,1151.146,739.006,-599.334,711.464,-1519.158,721.261
976,0.518008131,0.180523601,24.95,723.905,-414.519,568.068,18.85350316,2.459355756,-6.780305596,1151.243,739.014,-599.398,711.617,-1519.063,721.261
977,0.517037392,0.18246108,24.96,724.526,-414.643,568.127,18.97499337,2.354680837,-4.139611376,1151.393,739.038,-599.305,711.772,-1518.911,721.223
978,0.515287968,0.183682069,24.97,725.405,-414.75,568.372,18.32683522,2.405005327,-1.619025441,1151.507,739.076,-599.332,711.79,-1518.949,721.302
979,0.513999746,0.184541523,24.98,725.907,-414.827,568.423,16.96080936,2.549796835,0.091404445,1151.612,739.11,-599.404,711.75,-1518.986,721.263
980,0.51301255,0.18651799,24.99,726.627,-414.868,568.63,15.47530516,2.725129508,2.191650897,1151.756,739.14,-599.347,711.942,-1518.808,721.268
981,0.511830046,0.187956727,25,727.301,-414.926,568.86,14.01082086,3.000415964,3.762707615,1151.898,739.179,-599.357,711.93,-1518.77,721.252
982,0.51055057,0.1897586,25.01,727.912,-415.014,569.012,13.0117029,3.478132177,5.090387899,1152.07,739.232,-599.328,711.984,-1518.584,721.245
983,0.5091957,0.190416847,25.02,728.658,-415.023,569.276,12.27132645,4.000263552,5.226261365,1152.216,739.276,-599.383,711.846,-1518.709,721.225
984,0.508283934,0.191409765,25.03,729.219,-415.018,569.43,12.417855,4.600155433,4.655921348,1152.42,739.329,-599.4,711.876,-1518.817,721.36
985,0.507112696,0.192678631,25.04,729.733,-415.001,569.592,12.80794519,5.200042584,3.017023198,1152.57,739.381,-599.466,711.92,-1518.759,721.268
986,0.505696904,0.194154118,25.05,730.387,-414.946,569.841,13.35823185,5.789936761,0.870312543,1152.718,739.438,-599.503,711.921,-1518.724,721.316
987,0.504734705,0.195696141,25.06,731.1,-414.908,570.104,14.18766665,6.281847844,-1.128758301,1152.885,739.492,-599.501,712.007,-1518.674,721.384
988,0.503523805,0.196364057,25.07,731.602,-414.879,570.286,15.42539131,6.916383034,-4.16504623,1153.076,739.574,-599.636,711.852,-1518.79,721.277
989,0.502482484,0.197980693,25.08,732.151,-414.824,570.528,16.76680438,7.415826402,-6.761200743,1153.253,739.636,-599.664,711.973,-1518.681,721.244
990,0.501343633,0.200520249,25.09,732.704,-414.808,570.78,17.06739569,7.593742793,-8.411619731,1153.33,739.683,-599.663,712.148,-1518.43,721.299
991,0.500054928,0.201194928,25.1,733.161,-414.763,570.986,17.81118831,7.624493266,-9.505834847,1153.548,739.746,-599.708,711.921,-1518.719,721.259
992,0.498949127,0.202602019,25.11,733.714,-414.748,571.305,18.18948284,7.349719364,-9.990044967,1153.697,739.792,-599.753,711.998,-1518.688,721.281
993,0.497722491,0.203715853,25.12,734.187,-414.786,571.704,17.99099962,6.987450917,-9.836829577,1153.825,739.854,-599.794,711.841,-1518.819,721.271
994,0.496516517,0.204567691,25.13,734.762,-414.763,572.07,16.92326477,6.502664222,-9.21525277,1153.916,739.908,-599.844,711.754,-1518.981,721.234
995,0.495365397,0.206474206,25.14,735.364,-414.714,572.47,15.03997693,6.086089775,-8.064308365,1153.993,739.975,-599.877,711.843,-1518.779,721.099
996,0.493884286,0.20697405,25.15,735.822,-414.607,572.827,13.01102017,5.712563795,-6.932027565,1154.11,740.036,-599.948,711.604,-1519.054,721.152
997,0.492704776,0.207746044,25.16,736.245,-414.517,573.135,11.77385708,5.565134033,-6.449772089,1154.299,740.112,-600.071,711.439,-1519.135,721.221
998,0.491600521,0.209558917,25.17,736.776,-414.425,573.486,10.36302459,5.645933845,-5.280764951,1154.387,740.189,-600.062,711.475,-1518.952,721.087
999,0.490440038,0.210161284,25.18,737.212,-414.331,573.742,9.196972883,5.77406029,-4.210582031,1154.501,740.251,-600.113,711.317,-1519.118,721.101
1000,0.488790072,0.209688445,25.19,737.729,-414.239,574.089,10.14782906,11.75196806,-10.6763592,1154.793,740.895,-600.898,711.159,-1519.252,721.115
1001,0.487405068,0.210541339,25.2,738.238,-414.061,574.46,10.62881672,16.58688825,-16.35792273,1154.857,740.958,-600.991,711.073,-1519.248,721.087
1002,0.486292641,0.211433534,25.21,738.824,-413.92,574.941,11.34882394,19.8896276,-20.03553764,1154.992,741.019,-601.011,711.019,-1519.323,721.168
1003,0.484472104,0.211580097,25.22,739.451,-413.849,575.366,11.17194804,21.82313025,-22.15183729,1155.023,741.114,-601.092,710.686,-1519.634,721.12
1004,0.483354094,0.213194222,25.23,740.027,-413.731,575.666,10.87556493,22.42096961,-21.98132325,1155.121,741.218,-601.106,710.769,-1519.456,721.066
1005,0.481989013,0.213788319,25.24,740.511,-413.634,575.923,10.28126363,21.47692807,-19.99972828,1155.197,741.294,-601.143,710.516,-1519.604,720.992
1006,0.480669419,0.214242732,25.25,741.008,-413.562,576.18,9.388266107,19.09959788,-16.26631999,1155.264,741.356,-601.148,710.343,-1519.797,720.982
1007,0.478966413,0.214668157,25.26,741.497,-413.499,576.46,8.005741722,15.56004092,-11.80962052,1155.3,741.407,-601.201,710.187,-1519.94,720.957
1008,0.477693245,0.215168729,25.27,741.979,-413.431,576.724,6.940895603,11.84843557,-7.047628953,1155.398,741.51,-601.244,710.015,-1520.1,720.897
1009,0.476201242,0.215750206,25.28,742.553,-413.363,577.028,5.258444536,7.593147192,-3.117073644,1155.395,741.537,-601.35,709.903,-1520.173,720.845
1010,0.474674432,0.216237844,25.29,743.084,-413.351,577.309,4.298394122,3.284072934,1.842133498,1155.503,741.565,-601.239,709.729,-1520.391,720.855
1011,0.473573235,0.217379197,25.3,743.777,-413.321,577.614,3.644509337,-0.272501192,5.681206577,1155.567,741.63,-601.283,709.775,-1520.246,720.835
1012,0.472137723,0.217134606,25.31,744.237,-413.262,577.781,3.571562097,-3.126167786,7.84825169,1155.655,741.662,-601.355,709.501,-1520.51,720.838
1013,0.470470426,0.217835508,25.32,744.678,-413.263,577.978,3.488753371,-4.941850941,8.423767122,1155.689,741.706,-601.414,709.496,-1520.451,720.791
1014,0.469280503,0.218405895,25.33,745.173,-413.206,578.155,3.655350181,-5.581780688,6.7893543,1155.748,741.756,-601.545,709.46,-1520.372,720.82
1015,0.46772045,0.218717139,25.34,745.78,-413.194,578.398,4.489752292,-4.70953939,4.529447329,1155.853,741.845,-601.556,709.23,-1520.458,720.687
1016,0.465895156,0.218479235,25.35,746.334,-413.182,578.597,4.891738962,-2.943568284,1.562586323,1155.863,741.896,-601.604,709.023,-1520.671,720.733
1017,0.464851051,0.218834411,25.36,746.823,-413.178,578.714,5.394353069,-0.529837459,-1.573847215,1155.926,741.949,-601.635,708.979,-1520.667,720.731
1018,0.463121891,0.219448037,25.37,747.35,-413.205,578.886,5.517270459,1.825504028,-3.819252678,1155.947,741.962,-601.593,709.036,-1520.627,720.675
1019,0.46159925,0.219291159,25.38,747.878,-413.217,579.025,5.806169064,4.762760965,-5.368192326,1156.02,742.062,-601.584,708.861,-1520.831,720.591
1020,0.46022581,0.218862738,25.39,748.355,-413.22,579.102,5.905560901,7.440016111,-6.745418778,1156.062,742.113,-601.636,708.684,-1520.972,720.652
1021,0.458548251,0.219630177,25.4,748.972,-413.245,579.28,6.194457465,9.835544131,-7.250380706,1156.141,742.186,-601.63,708.882,-1520.757,720.605
1022,0.457137256,0.219045674,25.41,749.677,-413.293,579.387,7.385018626,11.34796494,-6.939808371,1156.296,742.22,-601.626,708.687,-1521.004,720.624
1023,0.455831175,0.219407171,25.42,750.149,-413.418,579.365,7.828021809,12.17434717,-5.186312432,1156.307,742.28,-601.548,708.657,-1520.989,720.559
1024,0.454145481,0.219515044,25.43,750.692,-413.499,579.424,8.653922492,12.21065646,-3.769534844,1156.428,742.331,-601.616,708.691,-1520.98,720.653
1025,0.453218402,0.219011189,25.44,751.304,-413.591,579.473,9.981840858,11.38226918,-1.73748153,1156.573,742.367,-601.578,708.545,-1521.205,720.716
1026,0.45122225,0.219205649,25.45,751.94,-413.679,579.549,10.4087833,9.768493702,-0.094885395,1156.596,742.394,-601.614,708.564,-1521.161,720.683
1027,0.449840348,0.220035483,25.46,752.465,-413.829,579.538,11.00215317,7.889246406,1.642939666,1156.721,742.449,-601.589,708.649,-1520.93,720.6
1028,0.448749045,0.219311459,25.47,753.206,-413.892,579.417,11.69597073,5.9089992,2.862688255,1156.847,742.499,-601.607,708.634,-1521.176,720.744
1029,0.447128384,0.21965076,25.48,753.793,-413.989,579.319,12.34080947,3.605876793,3.874193159,1156.966,742.506,-601.587,708.705,-1521.022,720.767
1030,0.446026495,0.219372397,25.49,754.434,-414.045,579.346,12.76708338,1.522478949,4.497128257,1157.074,742.541,-601.577,708.728,-1521.083,720.858
1031,0.444610907,0.220072414,25.5,755.156,-414.157,579.395,12.89402157,-0.454827007,4.568057019,1157.176,742.546,-601.581,708.99,-1520.834,720.826
1032,0.443418849,0.220867145,25.51,755.633,-414.299,579.276,12.72886378,-1.638919666,4.725087203,1157.277,742.601,-601.526,709.174,-1520.626,720.826
1033,0.441839403,0.220536638,25.52,756.339,-414.434,579.253,12.16733539,-2.460711092,4.543905649,1157.363,742.609,-601.511,709.154,-1520.679,720.792
1034,0.440528133,0.220299193,25.53,757.029,-414.579,579.315,11.5952263,-2.644252267,3.736451685,1157.478,742.64,-601.53,709.349,-1520.694,720.865
1035,0.43912786,0.220146282,25.54,757.638,-414.696,579.203,10.87080549,-2.385014097,2.436097949,1157.573,742.656,-601.55,709.199,-1520.73,720.871
1036,0.437688293,0.220515377,25.55,758.43,-414.856,579.158,10.13174621,-1.563198335,1.432169792,1157.673,742.691,-601.509,709.463,-1520.55,720.88
1037,0.436260538,0.220184115,25.56,758.92,-414.945,579.018,9.303418239,-0.557244316,1.035417471,1157.758,742.702,-601.444,709.387,-1520.641,720.855
1038,0.435118052,0.221006185,25.57,759.762,-415.042,579.162,9.277581241,0.873838734,1.054798635,1157.923,742.749,-601.396,709.68,-1520.312,720.899
1039,0.43397756,0.220408924,25.58,760.332,-415.158,579.118,10.04656982,2.294429604,0.906761819,1158.095,742.771,-601.402,709.734,-1520.375,720.939
1040,0.432498517,0.220479872,25.59,761.041,-415.238,579.042,10.82400256,3.643518428,1.192852503,1158.204,742.801,-601.351,709.916,-1520.307,721.107
1041,0.431216092,0.221262448,25.6,761.721,-415.316,579.01,11.38129176,4.733346526,2.021048868,1158.298,742.825,-601.282,710.111,-1520.017,721.036
1042,0.429824498,0.220710356,25.61,762.542,-415.301,578.988,11.96472288,5.350857162,2.94432071,1158.42,742.836,-601.244,710.112,-1520.124,721.04
1043,0.428292662,0.221140628,25.62,763.442,-415.35,579.072,12.22333859,5.901531018,3.770833297,1158.513,742.889,-601.215,710.255,-1519.986,721.073
1044,0.427172589,0.220345759,25.63,763.886,-415.502,578.953,13.09375887,5.806984387,4.857611295,1158.699,742.889,-601.143,710.24,-1520.225,721.136
1045,0.425901971,0.221397318,25.64,764.728,-415.606,578.989,13.97776124,5.47119398,5.659950364,1158.84,742.922,-601.112,710.459,-1519.88,721.042
1046,0.424779795,0.221590885,25.65,765.324,-415.668,579.025,14.58558724,5.001863216,5.87606049,1158.961,742.96,-601.106,710.691,-1519.755,721.107
1047,0.42361816,0.222062313,25.66,766.097,-415.777,579.098,15.11407193,4.369279206,5.202953554,1159.105,742.989,-601.134,710.902,-1519.489,721.14
1048,0.422326242,0.22169466,25.67,766.81,-415.825,579.141,14.92830095,3.043025677,4.626861956,1159.19,742.957,-601.079,710.975,-1519.587,721.182
1049,0.420808554,0.22192483,25.68,767.452,-415.932,579.158,13.85827697,1.845094933,3.805693323,1159.249,742.987,-601.063,710.961,-1519.527,721.158
1050,0.419588511,0.222146778,25.69,768.465,-415.97,579.308,12.6994277,0.882447771,2.88607222,1159.368,743.017,-601.043,711.092,-1519.477,721.255
1051,0.41819244,0.222477443,25.7,769.046,-415.983,579.295,11.39652058,0.017820547,1.579806006,1159.469,743.026,-601.062,711.273,-1519.33,721.296
1052,0.417054907,0.222934279,25.71,769.779,-416,579.438,10.12425211,-0.632126009,0.456185812,1159.573,743.039,-601.041,711.497,-1519.215,721.366
1053,0.415650818,0.222608878,25.72,770.387,-415.993,579.519,8.696785286,-0.853865308,-0.990690943,1159.646,743.069,-601.08,711.449,-1519.26,721.303
1054,0.414223554,0.222990299,25.73,770.988,-416.01,579.687,7.242386612,-0.588044147,-1.803810928,1159.716,743.107,-601.041,711.61,-1519.155,721.389
1055,0.412903715,0.223085167,25.74,771.821,-415.989,579.895,5.409189144,-0.130000687,-2.665237822,1159.736,743.123,-601.072,711.693,-1519.032,721.36
1056,0.411607949,0.223097857,25.75,772.338,-415.992,580.023,3.398392508,0.555238496,-2.763998245,1159.754,743.149,-601.031,711.717,-1519.084,721.371
1057,0.410011618,0.222874064,25.76,772.865,-415.995,580.138,2.248836285,1.12642991,-2.376482801,1159.854,743.15,-601.011,711.619,-1519.153,721.318
1058,0.408642017,0.223296651,25.77,773.548,-415.975,580.359,1.109352056,1.867859193,-1.810070621,1159.866,743.184,-601.013,711.745,-1519.024,721.379
1059,0.40721395,0.22321328,25.78,774.052,-415.952,580.503,0.482881044,2.168359627,-0.309292597,1159.917,743.166,-600.932,711.621,-1519.11,721.344
1060,0.405946983,0.223672477,25.79,774.703,-415.895,580.716,0.200769029,2.461974056,1.202336885,1159.95,743.19,-600.919,711.733,-1519.036,721.332
1061,0.404744619,0.223240241,25.8,775.368,-415.856,580.968,0.076791313,3.230029636,1.642569729,1159.965,743.265,-600.999,711.687,-1519.125,721.395
1062,0.403137999,0.223927684,25.81,775.968,-415.786,581.16,0.327532237,4.138276695,2.174522317,1160.002,743.319,-600.969,711.753,-1519.006,721.387
1063,0.401820435,0.224182684,25.82,776.386,-415.784,581.352,0.610445845,4.431871378,2.995827413,1160.011,743.308,-600.913,711.782,-1519.032,721.404
1064,0.400310137,0.224264239,25.83,776.96,-415.709,581.528,0.614023507,4.382919455,3.295419259,1159.992,743.321,-600.927,711.692,-1519.074,721.409
1065,0.398846855,0.224597966,25.84,777.559,-415.683,581.792,0.605841053,4.480570779,2.915509995,1159.997,743.379,-600.959,711.717,-1518.998,721.367
1066,0.397562008,0.224453673,25.85,778.043,-415.656,582.036,0.657892739,4.360399892,1.682040657,1160.009,743.403,-601.019,711.569,-1519.098,721.319
1067,0.39625895,0.224551367,25.86,778.524,-415.592,582.254,0.178949982,3.926206105,0.353714187,1159.963,743.414,-601.024,711.617,-1519.116,721.31
1068,0.394171219,0.22355855,25.87,779.081,-415.552,582.5,-0.689993497,3.622811087,-2.017151054,1159.921,743.462,-601.138,711.297,-1519.422,721.301
1069,0.393091852,0.224257057,25.88,779.624,-415.515,582.729,-1.103043279,2.917474461,-4.169214666,1159.951,743.455,-601.16,711.414,-1519.279,721.267
1070,0.391792914,0.224229356,25.89,780.077,-415.455,582.92,-1.154483754,2.470924052,-5.90915045,1159.972,743.503,-601.182,711.184,-1519.439,721.269
1071,0.390490414,0.224710187,25.9,780.547,-415.382,583.131,-2.065331807,1.541936278,-6.654177611,1159.874,743.475,-601.159,711.138,-1519.385,721.208
1072,0.388911347,0.224861428,25.91,780.823,-415.335,583.292,-3.168561873,1.241653655,-7.439284294,1159.825,743.544,-601.237,711.02,-1519.428,721.207
1073,0.387268929,0.224517024,25.92,781.41,-415.229,583.585,-4.104612746,1.277233928,-7.92195188,1159.799,743.587,-601.289,710.83,-1519.562,721.087
1074,0.386093081,0.224949128,25.93,781.932,-415.132,583.86,-5.076597257,1.471532781,-7.544157519,1159.745,743.616,-601.287,710.856,-1519.557,721.202
1075,0.384372752,0.224118865,25.94,782.299,-415.085,584.134,-6.363723591,1.71924847,-7.389726843,1159.653,743.638,-601.381,710.494,-1519.882,721.104
1076,0.383000782,0.224278732,25.95,782.79,-415.039,584.43,-7.105764932,2.270267744,-5.751766549,1159.631,743.688,-601.305,710.484,-1520.014,721.204
1077,0.381577467,0.225066736,25.96,783.193,-414.976,584.68,-7.683025646,2.879158316,-4.712425631,1159.569,743.722,-601.406,710.551,-1519.755,721.011
1078,0.380401752,0.225349227,25.97,783.814,-414.923,585.007,-7.124257724,3.459243999,-2.565776241,1159.6,743.754,-601.332,710.491,-1519.854,721.091
1079,0.378986444,0.225550718,25.98,784.334,-414.865,585.245,-6.928940822,3.935396714,-0.837214165,1159.498,743.784,-601.378,710.449,-1519.871,721.05
1080,0.3774438,0.226699696,25.99,784.783,-414.849,585.511,-6.180261528,4.420394486,1.512213119,1159.486,743.829,-601.307,710.515,-1519.694,720.916
1081,0.375995473,0.226665483,26,785.201,-414.778,585.703,-5.898424011,4.534853032,3.245476362,1159.385,743.841,-601.33,710.386,-1519.811,721.068
1082,0.374644457,0.226891736,26.01,785.847,-414.737,586.047,-5.124927844,4.614380421,4.370865646,1159.378,743.884,-601.341,710.303,-1519.873,720.891
1083,0.373523466,0.227153305,26.02,786.438,-414.678,586.352,-3.946288509,4.724517028,4.856629436,1159.375,743.934,-601.35,710.229,-1519.878,720.9
1084,0.37177992,0.227253277,26.03,786.872,-414.653,586.562,-3.010884257,4.481188272,4.668153904,1159.323,743.947,-601.364,710.203,-1519.975,720.916
1085,0.370504732,0.227709495,26.04,787.306,-414.637,586.731,-1.997932005,4.344073564,3.931710534,1159.31,744,-601.374,710.076,-1519.984,720.953
1086,0.369629837,0.228684732,26.05,787.915,-414.649,587.015,-1.476481777,3.736262971,2.595740448,1159.251,743.995,-601.402,710.334,-1519.774,720.866
1087,0.36823407,0.228937738,26.06,788.427,-414.627,587.207,-0.669528394,3.28560714,0.923793326,1159.27,744.042,-601.423,710.307,-1519.784,720.858
1088,0.366322585,0.228504982,26.07,788.95,-414.619,587.426,0.05368249,2.811456178,-0.893338416,1159.263,744.068,-601.445,710.035,-1520.068,720.95
1089,0.365073515,0.229593932,26.08,789.434,-414.667,587.671,0.059204036,2.003574694,-2.109423143,1159.199,744.058,-601.412,710.115,-1519.859,720.832
1090,0.364063224,0.229720778,26.09,790.138,-414.712,587.991,-0.171746976,1.25612389,-3.542957083,1159.176,744.076,-601.467,710.017,-1519.991,720.863
1091,0.362643632,0.230626785,26.1,790.512,-414.768,588.111,0.257571811,1.117805777,-4.51884192,1159.238,744.142,-601.471,710.027,-1519.855,720.822
1092,0.361096943,0.229579894,26.11,791.006,-414.794,588.261,-0.281798462,0.911538897,-5.305254082,1159.148,744.145,-601.507,709.775,-1520.329,720.934
1093,0.360185027,0.231344713,26.12,791.73,-414.812,588.503,-0.629051861,1.024744816,-5.212499619,1159.159,744.184,-601.48,710.065,-1519.899,720.803
1094,0.358699768,0.231287712,26.13,792.334,-414.868,588.758,-0.938674734,1.444155661,-4.517770641,1159.153,744.226,-601.471,709.941,-1520.047,720.787
1095,0.357746109,0.231937028,26.14,792.785,-414.931,588.882,-0.623467847,1.977209856,-2.820737496,1159.203,744.256,-601.409,709.991,-1520.005,720.801
1096,0.356359397,0.232516184,26.15,793.432,-414.951,589.079,-0.207434864,2.599237645,-1.761333917,1159.21,744.29,-601.484,710.048,-1519.827,720.787
1097,0.354871848,0.232548702,26.16,794.006,-415.027,589.215,0.407738308,3.399138891,0.608262697,1159.232,744.34,-601.36,710.035,-1520.03,720.911
1098,0.35398585,0.233394773,26.17,794.451,-415.112,589.321,1.310620331,4.049136124,2.330073379,1159.271,744.367,-601.395,710.099,-1519.857,720.874
1099,0.35255415,0.233819233,26.18,795.256,-415.15,589.549,2.292152119,4.089220021,4.506695656,1159.301,744.353,-601.309,710.171,-1519.831,720.833
1100,0.351049761,0.234119592,26.19,795.856,-415.208,589.695,3.656315517,4.286373526,6.424986139,1159.372,744.41,-601.268,710.141,-1519.864,720.86
1101,0.350343977,0.234700348,26.2,796.287,-415.278,589.735,4.728431022,4.345174328,8.138948959,1159.393,744.441,-601.205,710.293,-1519.89,720.953
1102,0.348658341,0.235173629,26.21,796.902,-415.325,589.881,5.220491876,4.243577617,8.867620602,1159.393,744.469,-601.205,710.327,-1519.792,720.918
1103,0.347727746,0.235686482,26.22,797.553,-415.336,590.04,6.611297456,3.867782815,9.056663021,1159.54,744.483,-601.163,710.351,-1519.722,720.891
1104,0.346176783,0.235755186,26.23,798.015,-415.417,590.1,6.731892732,3.262789212,8.131134895,1159.493,744.495,-601.182,710.381,-1519.8,720.901
1105,0.345012236,0.23695555,26.24,798.696,-415.596,590.319,6.867239208,2.592016048,7.345046093,1159.563,744.515,-601.096,710.435,-1519.571,720.842
1106,0.344291724,0.237686957,26.25,799.102,-415.762,590.309,6.972327115,1.969118596,5.403061561,1159.63,744.539,-601.146,710.672,-1519.404,720.965
1107,0.342770731,0.237752876,26.26,799.483,-415.955,590.268,6.60967352,1.331599029,4.154969327,1159.654,744.551,-601.042,710.566,-1519.601,720.925
1108,0.341672319,0.237815151,26.27,800.184,-416.095,590.415,6.372317933,0.904671517,2.106189383,1159.729,744.579,-601.093,710.487,-1519.687,720.982
1109,0.340362565,0.238439466,26.28,800.625,-416.238,590.464,5.481466111,0.849969603,0.511668495,1159.725,744.621,-601.047,710.465,-1519.664,720.94
1110,0.339518877,0.239018643,26.29,801.033,-416.377,590.482,5.10155286,0.925740921,-0.474567153,1159.822,744.642,-600.997,710.649,-1519.646,721.075
